filename	read_id	run_id	batch_id	channel	mux	start_time	duration	minknow_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
PAO92523_pass_71307b67_e3e0455f_199.pod5	0be92a9a-5693-455f-880c-d8fa5d455494	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1590	3	3975.967600	772.970400	475062	TRUE	3975.967600	644142	772.970400	308151	13.740539	3.179934	103.670364	20.195871	103.670364	20.195871
PAO92523_pass_71307b67_e3e0455f_199.pod5	21b8fdd4-5f33-42af-970c-4ef5e2cbb1b6	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1530	1	3975.924400	581.891600	336921	TRUE	3976.904800	484092	580.911200	166842	11.233316	2.799694	103.163406	19.326513	103.163406	19.326513
PAO92523_pass_71307b67_e3e0455f_199.pod5	8159ae23-ce5f-4388-8970-190998c5a0d8	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2205	2	3975.164600	558.958200	356737	TRUE	3975.164600	465798	558.958200	214236	10.684273	3.022692	100.437798	19.527134	100.437798	19.527134
PAO92523_pass_71307b67_e3e0455f_199.pod5	611b51d8-f88e-4bfe-91f5-aac4bf855df6	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1816	1	3976.435200	375.676800	236487	TRUE	3976.435200	313064	375.676800	158695	13.890283	3.254732	104.038887	20.262745	104.038887	20.262745
PAO92523_pass_71307b67_e3e0455f_199.pod5	60fce76c-39f4-487c-8ebe-02e705ad450e	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2224	4	4004.997200	453.878400	274531	TRUE	4004.997200	378232	453.878400	174299	13.990463	3.138170	99.517418	19.794628	99.517418	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	992417a4-167d-4f26-84f4-86db9b8fd2c3	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2069	2	3975.890000	481.220600	292467	TRUE	3975.890000	401017	481.220600	189097	14.360089	3.183315	104.500961	19.928375	104.500961	19.928375
PAO92523_pass_71307b67_e3e0455f_199.pod5	6dbac316-64f8-40a8-a4fb-14294f7a3da4	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1719	2	4000.120000	258.436800	158888	TRUE	4000.120000	215364	258.436800	101766	14.238500	3.184107	102.847252	19.794628	102.847252	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	49f7c936-6ac5-4daf-aac8-bb00cb0db40c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	520	3	4047.955200	296.363800	184940	TRUE	4047.955200	246969	296.363800	120611	12.849370	3.180107	102.976334	19.192764	102.976334	19.192764
PAO92523_pass_71307b67_e3e0455f_199.pod5	d8422a97-9ab6-4383-b394-a471d1d9a89e	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2009	4	3991.016600	315.330000	184259	TRUE	3991.016600	262775	315.330000	111733	15.053861	3.084403	104.085655	19.660881	104.085655	19.660881
PAO92523_pass_71307b67_e3e0455f_199.pod5	c7136c21-450b-4a92-8ea8-4dade2b88ce6	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2029	2	3951.429600	355.694200	220336	TRUE	3951.429600	296411	355.694200	129489	11.357626	3.021580	103.902328	20.062122	103.902328	20.062122
PAO92523_pass_71307b67_e3e0455f_199.pod5	d73bf47b-626b-41f9-aa5e-6b47cff04947	e3e0455f7da9f1a836287fc130ffc62591587f55	0	590	3	4022.492400	418.478400	259666	TRUE	4022.492400	348732	418.478400	162470	10.707265	3.070693	101.487267	19.326513	101.487267	19.326513
PAO92523_pass_71307b67_e3e0455f_199.pod5	719c966d-6756-475a-a987-e02f2041084b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	797	4	3974.188400	238.740400	143490	TRUE	3974.207600	198934	238.721200	90890	13.319550	3.121912	103.172752	18.055912	103.172752	18.055912
PAO92523_pass_71307b67_e3e0455f_199.pod5	fd16fb55-2b20-4833-a428-c34eb94e3893	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1701	2	4005.186200	258.554200	175740	TRUE	4005.200600	215449	258.539800	125772	10.680035	3.329443	101.956802	19.660881	101.956802	19.660881
PAO92523_pass_71307b67_e3e0455f_199.pod5	274a68bb-52b5-4a7b-be8d-76dd9ea29e3f	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1636	1	3975.850400	283.228800	176191	TRUE	3975.850400	236024	283.228800	116558	14.055251	3.230421	105.037849	20.931482	105.037849	20.931482
PAO92523_pass_71307b67_e3e0455f_199.pod5	967d35bd-a613-4e25-ae3b-227f57de3f05	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2583	1	4033.867800	362.770400	215818	TRUE	4033.867800	302308	362.770400	137861	14.729957	3.151096	99.736282	20.262745	99.736282	20.262745
PAO92523_pass_71307b67_e3e0455f_199.pod5	3ae7092c-2986-4098-9a1b-f804c582da17	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1270	3	3975.107600	249.862600	156945	TRUE	3975.107600	208218	249.862600	104592	13.067007	3.220937	103.281258	19.527134	103.281258	19.527134
PAO92523_pass_71307b67_e3e0455f_199.pod5	f57c1b57-38e2-4d79-9cd4-b766035bdf27	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2309	1	3976.198400	267.365400	168616	TRUE	3976.198400	222804	267.365400	112850	13.037234	3.223535	103.537544	19.326513	103.537544	19.326513
PAO92523_pass_71307b67_e3e0455f_199.pod5	7cfb14c9-e3fc-4446-860d-9f360ce87bc6	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2778	3	3983.514600	229.083000	142928	TRUE	3983.514600	190902	229.083000	94771	14.378846	3.238181	102.209351	20.262745	102.209351	20.262745
PAO92523_pass_71307b67_e3e0455f_199.pod5	95429068-9b97-4ae9-92a5-51adce66e50b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1336	4	3979.860800	233.419800	157047	TRUE	3979.860800	194516	233.419800	100485	11.251183	3.236848	111.252304	14.511603	111.252304	14.511603
PAO92523_pass_71307b67_e3e0455f_199.pod5	ff23b299-36cd-4202-962b-95b7e36faed7	e3e0455f7da9f1a836287fc130ffc62591587f55	0	649	3	4031.700400	193.483200	120011	TRUE	4031.700400	161236	193.483200	78478	13.541494	3.190952	103.509491	19.660881	103.509491	19.660881
PAO92523_pass_71307b67_e3e0455f_199.pod5	7c9c122c-67dc-4531-b97a-0cbaab8849a1	e3e0455f7da9f1a836287fc130ffc62591587f55	0	600	3	3972.756400	307.914800	191325	TRUE	3972.756400	256595	307.914800	125031	13.779921	3.200179	101.380630	18.992144	101.380630	18.992144
PAO92523_pass_71307b67_e3e0455f_199.pod5	c7f05649-f468-41e1-9bb4-be40670f5c19	e3e0455f7da9f1a836287fc130ffc62591587f55	0	779	1	3980.059600	237.900000	172734	TRUE	3980.059600	198250	237.900000	130571	11.979407	3.559263	102.018539	19.727755	102.018539	19.727755
PAO92523_pass_71307b67_e3e0455f_199.pod5	22903f04-8965-476e-80c1-676acc2ce514	e3e0455f7da9f1a836287fc130ffc62591587f55	0	785	4	4001.292800	192.065200	128589	TRUE	4001.292800	160054	192.065200	90477	9.681170	3.217163	101.573311	19.059017	101.573311	19.059017
PAO92523_pass_71307b67_e3e0455f_199.pod5	2139f3d7-59b0-406b-af08-38e15bf6f6aa	e3e0455f7da9f1a836287fc130ffc62591587f55	0	666	2	4002.876800	299.443400	185752	TRUE	4002.876800	249536	299.443400	121416	13.548297	3.195359	101.028938	19.259638	101.028938	19.259638
PAO92523_pass_71307b67_e3e0455f_199.pod5	f9ab80fd-37b4-42c8-b96c-42f0c54d2cb0	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1190	3	3962.445800	313.384200	192513	TRUE	3962.445800	261153	313.384200	124975	13.998555	3.186816	100.782005	19.794628	100.782005	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	0d345676-c990-46e8-b49a-79abcbedef3c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1395	4	3975.495400	263.188800	144570	TRUE	3975.495400	219324	263.188800	66833	12.287075	2.710245	104.433617	19.794628	104.433617	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	4d5ab262-9947-41d0-b0de-463971bf330f	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2754	1	3973.561000	232.460800	143946	TRUE	3973.561000	193717	232.460800	93372	12.405216	3.130156	104.534630	20.730862	104.534630	20.730862
PAO92523_pass_71307b67_e3e0455f_199.pod5	bef42aa5-a1e0-4029-a83b-48ea62f42b99	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1979	4	4036.876400	165.624000	102102	TRUE	4036.876400	138020	165.624000	65405	13.089087	3.160341	103.445885	19.393387	103.445885	19.393387
PAO92523_pass_71307b67_e3e0455f_199.pod5	ef61922b-4932-4a0e-97d5-846f537c1f3b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	773	2	3976.885800	191.376600	118577	TRUE	3976.885800	159480	191.376600	77402	13.662335	3.199386	102.667679	19.259638	102.667679	19.259638
PAO92523_pass_71307b67_e3e0455f_199.pod5	c82d25c9-6649-42c5-b5e9-8d5fc1a04188	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1330	4	3987.876000	157.840600	98464	TRUE	3987.876000	131533	157.840600	65830	14.045922	3.243006	102.877190	20.062122	102.877190	20.062122
PAO92523_pass_71307b67_e3e0455f_199.pod5	2018e755-0324-4459-9e0a-2fb24f25f1d0	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1898	3	4036.202800	125.789800	78633	TRUE	4036.202800	104824	125.789800	52420	14.177580	3.246695	102.306633	20.797735	102.306633	20.797735
PAO92523_pass_71307b67_e3e0455f_199.pod5	fd3b8f16-199c-40fd-a4c1-119c35c7fc35	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1149	4	3974.985000	210.343000	131181	TRUE	3974.985000	175285	210.343000	86154	13.868471	3.212325	103.762032	20.128998	103.762032	20.128998
PAO92523_pass_71307b67_e3e0455f_199.pod5	9f0e40d0-b097-4d70-b561-7c1382bf434f	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2207	2	3979.632600	227.386200	126027	TRUE	3979.632600	189488	227.386200	58920	11.997272	2.718790	100.875542	19.928375	100.875542	19.928375
PAO92523_pass_71307b67_e3e0455f_199.pod5	ea582410-10ef-4da3-96a5-b7be15d62e88	e3e0455f7da9f1a836287fc130ffc62591587f55	0	914	3	4005.298200	151.849000	93710	TRUE	4005.313800	126527	151.833400	57822	9.229484	3.006404	115.532463	12.104148	115.532463	12.104148
PAO92523_pass_71307b67_e3e0455f_199.pod5	4be49cdf-fafd-4287-b0d2-0703930acb29	e3e0455f7da9f1a836287fc130ffc62591587f55	0	567	1	3958.573600	184.426000	123911	TRUE	3958.573600	153688	184.426000	85801	12.138993	3.312421	107.280815	20.062122	107.280815	20.062122
PAO92523_pass_71307b67_e3e0455f_199.pod5	df886872-9cc2-4fb7-ba18-0724647b9921	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1735	4	4031.547000	127.600600	74261	TRUE	4031.547000	106333	127.600600	43621	14.847798	3.031852	101.092537	19.928375	101.092537	19.928375
PAO92523_pass_71307b67_e3e0455f_199.pod5	5256bfe5-ab71-4346-a0b2-5fdfac833f78	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1041	4	4021.025600	90.756400	57511	TRUE	4021.025600	75630	90.756400	39153	14.012098	3.281183	100.669769	19.794628	100.669769	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	e55cf5ed-f0b6-47d3-9c09-2fd850ecd477	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2640	4	3990.997800	119.529600	74870	TRUE	3990.997800	99608	119.529600	48916	13.997958	3.215033	100.636086	19.794628	100.636086	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	e8a96f63-f318-407c-9a44-b5333022dcec	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1517	1	3999.463600	209.869600	137013	TRUE	3999.463600	174891	209.869600	95222	12.354442	3.306588	103.427177	20.195871	103.427177	20.195871
PAO92523_pass_71307b67_e3e0455f_199.pod5	db75c2b2-9cbd-487f-9461-358898660033	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2701	4	4001.040200	184.783800	110237	TRUE	4001.064200	153966	184.759800	69015	13.960224	3.107054	103.442139	19.928375	103.442139	19.928375
PAO92523_pass_71307b67_e3e0455f_199.pod5	19caac99-671f-4815-96aa-52eff1e3469f	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2866	3	3969.674400	188.649600	119239	TRUE	3969.674400	157208	188.649600	78675	12.536848	3.192962	101.251556	19.727755	101.251556	19.727755
PAO92523_pass_71307b67_e3e0455f_199.pod5	61140ef2-5dff-4b18-ba4b-ab044e078576	e3e0455f7da9f1a836287fc130ffc62591587f55	0	924	2	4034.094200	149.214200	92558	TRUE	4034.094200	124345	149.214200	60425	13.066768	3.170962	100.896118	19.460260	100.896118	19.460260
PAO92523_pass_71307b67_e3e0455f_199.pod5	beee642c-aede-44a5-9136-57bc6373a5a6	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2221	1	4037.783200	120.178200	75296	TRUE	4037.783200	100148	120.178200	49916	12.805653	3.211454	99.857880	20.062122	99.857880	20.062122
PAO92523_pass_71307b67_e3e0455f_199.pod5	c8372fea-cc5c-4448-8230-bc069da48128	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1273	2	3985.081800	158.581000	99487	TRUE	3985.081800	132150	158.581000	66865	13.683869	3.245318	102.587234	19.727755	102.587234	19.727755
PAO92523_pass_71307b67_e3e0455f_199.pod5	71174726-add8-4a42-8cc3-590ec4dcf887	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2875	2	4029.392000	107.489400	68479	TRUE	4029.392000	89574	107.489400	45763	12.409634	3.224439	101.767868	20.262745	101.767868	20.262745
PAO92523_pass_71307b67_e3e0455f_199.pod5	591e2af7-31f9-4d80-8c12-8075a95ebacc	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1551	1	3998.720000	110.100600	68871	TRUE	3998.720000	91750	110.100600	43365	10.218979	3.067438	105.391411	19.527134	105.391411	19.527134
PAO92523_pass_71307b67_e3e0455f_199.pod5	c89c5cde-35aa-489d-b793-99c0961f6b76	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1726	1	3975.629800	137.637800	89583	TRUE	3975.629800	114698	137.637800	60872	9.772944	3.153923	100.518234	19.460260	100.518234	19.460260
PAO92523_pass_71307b67_e3e0455f_199.pod5	10c0e37c-a307-406a-92e6-f09e1640aa7e	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2032	3	4025.409200	47.774400	31126	TRUE	4025.409200	39812	47.774400	20446	11.259480	3.175850	111.489883	20.864609	111.489883	20.864609
PAO92523_pass_71307b67_e3e0455f_199.pod5	eccbe332-7cc2-437c-b83f-31b3598f4a08	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2702	4	4006.824000	133.656000	82207	TRUE	4006.824000	111380	133.656000	52792	13.207504	3.157416	101.633171	18.524029	101.633171	18.524029
PAO92523_pass_71307b67_e3e0455f_199.pod5	841b4f75-477f-4399-a98e-ddb36f506f66	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1945	3	4035.953200	83.584800	52546	TRUE	4035.953200	69654	83.584800	34225	13.065249	3.193599	103.934128	19.995249	103.934128	19.995249
PAO92523_pass_71307b67_e3e0455f_199.pod5	e8232cd8-6d81-41af-b858-3a9e9ae15631	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1602	3	3997.976400	128.773200	92376	TRUE	3998.011200	107282	128.738400	68698	11.538286	3.492869	104.744148	20.062122	104.744148	20.062122
PAO92523_pass_71307b67_e3e0455f_199.pod5	c37a5be7-ff2c-4606-849d-880428db465a	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1342	3	3988.213400	113.888200	71743	TRUE	3988.213400	94906	113.888200	47140	13.008616	3.191523	105.402634	19.527134	105.402634	19.527134
PAO92523_pass_71307b67_e3e0455f_199.pod5	06bada2e-efda-4ca2-9b8d-d1833b68c414	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1909	3	4042.705400	58.187000	40496	TRUE	4043.348600	47953	57.543800	28829	10.760886	3.344448	102.744370	18.657776	102.744370	18.657776
PAO92523_pass_71307b67_e3e0455f_199.pod5	c630c239-47bc-4776-8a57-bd83860206c7	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1918	2	3975.924400	147.006400	88084	FALSE	3975.924400	122505	147.006400	45286	7.765753	2.699347	103.008141	19.794628	103.008141	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	f4f5f8bd-e282-4b04-8e65-74cad03df71b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2298	2	3964.634400	141.693400	88554	TRUE	3964.634400	118077	141.693400	58963	13.665118	3.227469	100.477081	19.995249	100.477081	19.995249
PAO92523_pass_71307b67_e3e0455f_199.pod5	0241d0b6-e162-478b-af50-a76790ab4cc9	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1315	2	4000.992200	65.007400	39273	TRUE	4000.992200	54172	65.007400	24415	12.861744	3.087179	105.842247	19.192764	105.842247	19.192764
PAO92523_pass_71307b67_e3e0455f_199.pod5	d117a439-072d-4eb2-ba75-d678a7072416	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2480	1	4007.490400	77.477600	48993	TRUE	4007.490400	64564	77.477600	31575	11.412164	3.143086	100.982178	19.594007	100.982178	19.594007
PAO92523_pass_71307b67_e3e0455f_199.pod5	eb7d9da6-f250-4f53-a7dd-a06cddb3f9fc	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1051	3	3943.395600	127.491400	80867	TRUE	3943.395600	106242	127.491400	49511	8.834920	2.997383	101.601372	19.393387	101.601372	19.393387
PAO92523_pass_71307b67_e3e0455f_199.pod5	61b9f7f8-02d7-4547-882f-120a26722316	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2329	1	4015.662800	66.138600	41501	TRUE	4015.662800	55115	66.138600	27679	13.818978	3.238830	101.904427	19.794628	101.904427	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	e2f67be3-1514-4bc7-8123-4a0c6243cfcd	e3e0455f7da9f1a836287fc130ffc62591587f55	0	558	2	3976.198400	123.899400	68290	TRUE	3976.198400	103249	123.899400	37550	15.046460	2.913802	101.247810	20.530241	101.247810	20.530241
PAO92523_pass_71307b67_e3e0455f_199.pod5	162d0c86-cb7a-4ab5-bbcc-cfa83ef3ffec	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2106	3	4034.931200	80.737000	50817	TRUE	4034.931200	67280	80.737000	34286	14.221942	3.264292	103.573090	19.928375	103.573090	19.928375
PAO92523_pass_71307b67_e3e0455f_199.pod5	501d26b4-c8f9-4f51-9fd5-07314bc029fa	e3e0455f7da9f1a836287fc130ffc62591587f55	0	646	1	4038.584000	70.308800	43931	TRUE	4038.584000	58590	70.308800	27986	12.749636	3.139520	102.261726	19.861502	102.261726	19.861502
PAO92523_pass_71307b67_e3e0455f_199.pod5	9a16e652-1caf-438b-b62a-3f3ef447defd	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1291	1	3973.607600	151.805000	92008	TRUE	3973.607600	126504	151.805000	50405	9.391834	2.822291	103.795700	19.995249	103.795700	19.995249
PAO92523_pass_71307b67_e3e0455f_199.pod5	92dc84b4-1fb9-42f9-bb57-5a09c0231ef2	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2135	3	4041.388000	69.309000	43884	TRUE	4041.388000	57757	69.309000	29225	13.323338	3.234204	102.718178	20.128998	102.718178	20.128998
PAO92523_pass_71307b67_e3e0455f_199.pod5	906efbfe-ded2-4f58-9642-9e12df610e6b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1287	1	3975.085000	146.067200	91964	TRUE	3975.085000	121722	146.067200	61278	14.203959	3.256018	103.707787	20.062122	103.707787	20.062122
PAO92523_pass_71307b67_e3e0455f_199.pod5	abb4406c-ab30-443e-9821-9d87c21eb30d	e3e0455f7da9f1a836287fc130ffc62591587f55	0	937	4	3988.934600	108.699800	66841	TRUE	3988.934600	90583	108.699800	42157	13.205376	3.142975	102.564781	19.326513	102.564781	19.326513
PAO92523_pass_71307b67_e3e0455f_199.pod5	5059c08c-3072-497e-8451-9da06c3d052e	e3e0455f7da9f1a836287fc130ffc62591587f55	0	2289	2	3953.318600	114.359200	71759	TRUE	3953.318600	95299	114.359200	47507	13.994735	3.237755	102.736893	20.128998	102.736893	20.128998
PAO92523_pass_71307b67_e3e0455f_199.pod5	546f8af7-3d77-4f3b-92d4-1997d6c2a507	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1666	2	3982.069800	87.047600	54174	TRUE	3982.069800	72539	87.047600	34789	13.421412	3.171281	103.449623	19.660881	103.449623	19.660881
PAO92523_pass_71307b67_e3e0455f_199.pod5	52161cde-96d1-4fa6-b5e3-8278adbea5c4	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1181	1	4047.970600	42.671200	26842	TRUE	4047.970600	35559	42.671200	17758	14.111932	3.237031	101.219742	20.062122	101.219742	20.062122
PAO92523_pass_71307b67_e3e0455f_199.pod5	98963bf9-4ab6-4725-9614-c90b36e750ee	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1823	4	4018.950200	46.782200	29735	TRUE	4018.950200	38985	46.782200	18197	12.456790	3.095979	102.594719	19.460260	102.594719	19.460260
PAO92523_pass_71307b67_e3e0455f_199.pod5	0386585a-3d97-46c7-b2a8-28e5568ca457	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1433	4	4028.195000	56.929600	35748	TRUE	4028.195000	47441	56.929600	23834	13.732851	3.241880	101.423653	20.128998	101.423653	20.128998
PAO92523_pass_71307b67_e3e0455f_199.pod5	fe17c609-526e-4b43-a5aa-a97e8c234e87	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1043	2	3975.964400	100.935400	62589	TRUE	3975.964400	84112	100.935400	41130	14.185384	3.226598	101.399338	19.527134	101.399338	19.527134
PAO92523_pass_71307b67_e3e0455f_199.pod5	d575da2b-2bd7-4d95-92ad-95c67849f464	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1587	2	3997.093000	67.697800	42814	TRUE	3997.093000	56414	67.697800	28246	13.395583	3.234260	104.293312	20.530241	104.293312	20.530241
PAO92523_pass_71307b67_e3e0455f_199.pod5	b3d3832f-3630-4cdb-9011-fc063b59ec41	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1368	4	4023.630600	60.870200	39152	TRUE	4023.630600	50725	60.870200	24811	9.259716	3.080961	118.770638	12.304770	118.770638	12.304770
PAO92523_pass_71307b67_e3e0455f_199.pod5	ac329594-925c-4373-baf1-b9ad19c82060	e3e0455f7da9f1a836287fc130ffc62591587f55	0	536	1	4019.142800	63.897600	40151	TRUE	4019.142800	53248	63.897600	26785	13.742146	3.243595	100.434059	19.660881	100.434059	19.660881
PAO92523_pass_71307b67_e3e0455f_199.pod5	e0ab4a01-ebfc-4f5e-83b7-d36aaae37d6e	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1597	1	4021.909400	62.079200	38322	TRUE	4021.909400	51732	62.079200	24956	12.856541	3.163363	103.632950	19.125891	103.632950	19.125891
PAO92523_pass_71307b67_e3e0455f_199.pod5	e634c4ba-2654-4e04-8fab-10b7f6003ac2	e3e0455f7da9f1a836287fc130ffc62591587f55	0	531	3	4046.579600	36.555000	21694	TRUE	4046.579600	30462	36.555000	13503	13.091338	3.083595	100.838127	19.928375	100.838127	19.928375
PAO92523_pass_71307b67_e3e0455f_199.pod5	b59d587c-08a3-4cb3-a5f2-90aa969683a6	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1314	4	3991.344200	75.985800	43282	TRUE	3991.344200	63321	75.985800	21125	12.671475	2.789069	103.681587	20.195871	103.681587	20.195871
PAO92523_pass_71307b67_e3e0455f_199.pod5	07d62c17-022f-435a-84fb-eb148908661c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	654	3	4026.056000	49.904600	28878	TRUE	4027.090400	40725	48.870200	15811	13.142287	2.961025	100.731499	19.594007	100.731499	19.594007
PAO92523_pass_71307b67_e3e0455f_199.pod5	307859b0-0831-41a1-b7f2-6beb6fcd4ada	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1063	4	4045.649000	39.615200	24997	TRUE	4045.649000	33012	39.615200	16593	14.108148	3.237689	104.377487	20.195871	104.377487	20.195871
PAO92523_pass_71307b67_e3e0455f_199.pod5	0f28a102-0bfc-4081-a4c0-808e2f349b8b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	933	4	3980.581600	99.942200	61696	TRUE	3980.581600	83285	99.942200	40176	14.061749	3.188073	102.880928	18.992144	102.880928	18.992144
PAO92523_pass_71307b67_e3e0455f_199.pod5	7de0b606-d2fa-4c0b-82ec-c757e6bf6c40	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1103	4	4041.632200	1.842400	1126	TRUE	4041.632200	1535	1.842400	693	13.041940	3.017083	103.662888	20.463366	103.662888	20.463366
PAO92523_pass_71307b67_e3e0455f_199.pod5	f5f2d1a6-be55-4b54-8073-ac697bf0b0bb	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1082	3	4042.349400	1.938000	1176	TRUE	4042.349400	1615	1.938000	786	10.392543	3.042186	101.010231	21.265852	101.010231	21.265852
PAO92523_pass_71307b67_e3e0455f_199.pod5	25a75e41-313a-4977-9fe8-dcfa91d759e0	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1088	1	4039.880400	1.983400	1233	TRUE	4039.880400	1652	1.983400	789	12.616550	3.046724	104.701126	19.995249	104.701126	19.995249
PAO92523_pass_71307b67_e3e0455f_199.pod5	2b3283c3-d763-4985-b775-43f783022a4e	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1090	2	4037.042200	3.566200	2198	TRUE	4037.042200	2971	3.566200	1443	13.389977	3.172818	103.296227	19.660881	103.296227	19.660881
PAO92523_pass_71307b67_e3e0455f_199.pod5	2d2cbd2f-508e-41da-8f33-305716d52178	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1103	4	4039.015800	2.217400	1323	TRUE	4039.416600	1513	1.816600	763	12.523306	3.141932	102.708824	20.329618	102.708824	20.329618
PAO92523_pass_71307b67_e3e0455f_199.pod5	3434007b-ad4d-418c-85ad-c5b5295181fa	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1185	1	4043.158800	0.698600	419	TRUE	4043.158800	582	0.698600	216	8.316188	2.688547	105.013527	18.724649	105.013527	18.724649
PAO92523_pass_71307b67_e3e0455f_199.pod5	0a651b43-e94d-409a-acb9-6e7a74808597	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1363	4	4038.621600	2.251800	1397	TRUE	4038.621600	1876	2.251800	1018	10.418307	3.138618	105.804832	20.128998	105.804832	20.128998
PAO92523_pass_71307b67_e3e0455f_199.pod5	36f1dfc6-f945-4814-b746-05a43156cf35	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1134	3	4040.844200	2.365000	1526	TRUE	4040.844200	1970	2.365000	956	10.796486	3.022552	106.955315	19.259638	106.955315	19.259638
PAO92523_pass_71307b67_e3e0455f_199.pod5	125e78a6-94c6-47e1-a6e0-437ce3e6c70a	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1167	3	4038.060000	2.228400	1340	TRUE	4038.060000	1857	2.228400	878	12.130869	3.062464	106.730827	18.724649	106.730827	18.724649
PAO92523_pass_71307b67_e3e0455f_199.pod5	efa5a349-3636-4988-9bc4-6f0f7da08252	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1181	1	4043.139000	1.208800	728	TRUE	4043.139000	1007	1.208800	465	9.774743	2.949951	99.502449	21.132105	99.502449	21.132105
